Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5169987,,None,315.42,0,4,50; FIT-039,Fc1ccc(N2CCCCC2)c(NC(=S)c2ccncc2)c1,IC50,'=',5800,nM,5.24,,,UO_0000065,16.6,0.33,1.24,18.6,1,CHEMBL5131985,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5131376,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,5.8
CHEMBL1967252,,None,209.25,0,2.93,SGCV153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1270230,,None,279.3,0,1.82,18,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,IC50,'=',394,nM,6.41,,,UO_0000065,22.93,0.42,4.58,5.79,0,CHEMBL1274140,Inhibition of Cdk9/cyclin T,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL1268909,1,Scientific Literature,J Med Chem,2010,None,,,,0.394
CHEMBL4560679,,None,387.44,0,3.61,BAY-1143572,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,IC50,'=',6,nM,8.22,,,UO_0000065,21.22,0.42,4.61,8.15,0,CHEMBL5250746,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5247634,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,6
CHEMBL4075720,,None,448.56,0,3.16,48,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4sccc34)cc2)CC1,IC50,'=',38.9,nM,7.41,,,UO_0000065,16.52,0.32,4.25,7.26,0,CHEMBL4059196,Inhibition of human CDK9/Cyclin K using KTFCGTPEYLAPEVRREPRILSEEEQEMFRDFDYIADWC as substrate preincubated for 20 mins followed by [gamma-33P]-ATP addition measure after 120 mins by filter binding method,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4052828,1,Scientific Literature,J Med Chem,2018,None,,,,38.9
CHEMBL1944698,ZOTIRACICLIB,2,372.47,0,4.66,TG02,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,IC50,'=',3,nM,8.52,,,UO_0000065,22.88,0.42,3.86,16.95,0,CHEMBL4346780,Inhibition of human recombinant full length His-tagged CDK9/cyclin K expressed in baculovirus expression system,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4346652,1,Scientific Literature,J Med Chem,2019,None,,,,3
CHEMBL118518,,None,304.76,0,3.84,13,NC(=O)c1cc2c(Oc3ccc(Cl)cc3)cncc2s1,IC50,'=',2200,nM,5.66,,,UO_0000065,18.56,0.39,1.82,8.68,0,CHEMBL3807243,Inhibition of full length human recombinant His-tagged CDK9/Cyclin T expressed in baculovirus expression system using Cdk7/9tide as substrate by adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3804775,1,Scientific Literature,ACS Med Chem Lett,2016,None,,,,2.2
CHEMBL4777981,,None,467.52,1,5.25,16,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,IC50,'=',78,nM,7.11,,,UO_0000065,15.2,0.29,1.86,9.06,0,CHEMBL4836671,Inhibition of CDK9 (unknown origin) using Ulight-labeled substrate measured after 1.5 hrs by TR-FRET LANCE method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4834469,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 1.5 hr,INHIBITOR,,0.078
CHEMBL4468670,,None,434.54,0,3.9,E9,C=CC(=O)Nc1cccc(Nc2cc(N3CCCC[C@H]3CCO)nc3c(CC)cnn23)c1,IC50,'=',20,nM,7.7,,,UO_0000065,17.72,0.33,3.8,8.12,0,CHEMBL4408788,Competitive irreversible inhibition of CDK9/cyclin T (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4406837,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,20
CHEMBL3545110,RIBOCICLIB,4,434.55,0,2.8,5,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,IC50,'=',3900,nM,5.41,,,UO_0000065,12.45,0.23,2.61,5.93,0,CHEMBL4309975,Inhibition of GST-tagged CDK9/CyclinT1 (unknown origin) expressed in Baculovirus infected Sf9 cells using YSPTSPS-2 KK peptide as substrate as substrate in presence of [gamma-33P]-ATP by radiometric filter binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4308846,1,Scientific Literature,J Med Chem,2018,CHEMBL3308860,,,,3.9
CHEMBL3263773,,None,370.43,0,2.68,LDC000067,COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,IC50,'=',5,nM,8.3,,,UO_0000065,22.41,0.44,5.62,7.74,0,CHEMBL5250746,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5247634,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,5
CHEMBL189963,PALBOCICLIB,4,447.54,0,2.97,Palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5256395,Covalent inhibition of CDK9 (unknown origin) using histone H1 as substrate incubated for 10 mins in presence of [gamma-32P]ATP by radioactivity based kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5252647,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 0.1667 hr,,,1000
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,24,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,IC50,'=',3.7,nM,8.43,,,UO_0000065,20.98,0.41,5.13,8.96,0,CHEMBL4032485,Inhibition of CDK9/cyclin T (unknown origin) using YSPTSPSYSPTSPSYSPTSPKKK as substrate after 30 mins in presence of [33P]-gamma-ATP,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4028900,1,Scientific Literature,J Med Chem,2017,None,,,,3.7
CHEMBL3905910,VORUCICLIB,2,469.84,0,4.32,51; P1446A- 05,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,IC50,'=',0.626,nM,9.2,,,UO_0000065,19.59,0.39,4.88,9.78,0,CHEMBL5123405,Inhibition of CDK9/Cyclin T2 (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523631,CDK9/Cyclin-T2,Homo sapiens,PROTEIN COMPLEX,CHEMBL5120846,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,0.626
CHEMBL3656841,,None,513.09,1,4.88,45; NVP2,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,IC50,'<',0.5,nM,,,,UO_0000065,,,,,1,CHEMBL5146278,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5143610,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,0.5
CHEMBL3655762,,None,397.53,0,3.6,CYC065,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,IC50,'=',26,nM,7.58,,,UO_0000065,19.08,0.36,3.99,7.53,0,CHEMBL5224411,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5223102,1,Scientific Literature,RSC Med Chem,2022,None,,INHIBITOR,,26
CHEMBL189963,PALBOCICLIB,4,447.54,0,2.97,Palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4480962,Inhibition of CDK9/cyclin T1 (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4480390,1,Scientific Literature,Eur J Med Chem,2019,None,,,,
CHEMBL4160662,,None,532.65,2,5.46,2,Cn1cc(-c2ccc(N(C(=O)NCc3ccccc3)[C@H]3CC[C@H](Nc4ccc(C#N)cn4)CC3)cc2)ccc1=O,IC50,'=',16000,nM,4.8,,,UO_0000065,9,0.16,-0.66,4.65,0,CHEMBL4151496,Inhibition of GST-tagged human CDK9/CycT1 (04 to 110 residues) assessed as reduction in ATP-dependent ULight-4E-BP1 (Thr37/Thr46) substrate peptide phosphorylation pre-incubated for 60 mins by LANCE Ultra assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4145674,1,Scientific Literature,J Med Chem,2018,None,,,,16
CHEMBL4782954,,None,464.47,0,3.08,232,CS(=O)(=O)c1c(C#N)ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,IC50,'=',200,nM,6.7,,,UO_0000065,14.42,0.29,3.62,5.42,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL3673434,,None,385.44,0,3.53,57,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,IC50,'=',3,nM,8.52,,,UO_0000065,22.11,0.42,4.99,10.61,0,CHEMBL3856532,Inhibition of CDK9/cyclin T1 (unknown origin) using cdk7tide peptide as substrate,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3856187,1,Scientific Literature,J Med Chem,2016,None,,,,3
CHEMBL4742789,,None,388.42,0,2.97,Ref 78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4636090,,None,525.7,2,5.56,1e,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4612764,Inhibition of recombinant human full-length His-tagged CDK9/Cyclin T1 expressed in baculovirus infection system using Cdk7/9tide as substrate measured after 1 hr in presence of Alexa Fluor 647 ADP Tracer-based Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,None,,,,10000
CHEMBL4645334,,None,526.69,1,4.96,1j,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)nc1,IC50,'=',514,nM,6.29,,,UO_0000065,11.94,0.24,1.33,5.55,0,CHEMBL4612764,Inhibition of recombinant human full-length His-tagged CDK9/Cyclin T1 expressed in baculovirus infection system using Cdk7/9tide as substrate measured after 1 hr in presence of Alexa Fluor 647 ADP Tracer-based Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,None,,,,514
CHEMBL4462530,AZD-4573,2,429.95,0,3.81,AZD4573,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,IC50,'<',4,nM,,,,UO_0000065,,,,,1,CHEMBL5230720,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5230096,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,0.004
CHEMBL5188909,,None,470.53,0,3.92,10; CDK12-IN-3,CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,IC50,'=',9090,nM,5.04,,,UO_0000065,10.71,0.2,1.12,4.68,1,CHEMBL5357373,Inhibition of full length recombinant human CDK9 expressed in Insect cell in presence of ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5356939,1,Scientific Literature,RSC Med Chem,2023,None,,INHIBITOR,,9090
CHEMBL4875029,,None,353.84,0,4.23,14,CSc1nccc(-c2c(-c3ccccc3)nc3c(Cl)nccn23)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4814501,Inhibition of human recombinant CDK9/CyclinT expressed in baculovirus infected Sf9 cells using YSPTSPSYSPTSPSYSPTSPSKKK as substrate in presence of [gamma-33P]ATP by radiometric assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4813913,1,Scientific Literature,Eur J Med Chem,2021,None,,,,10
CHEMBL4851634,,None,371.83,0,4.37,15,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4814501,Inhibition of human recombinant CDK9/CyclinT expressed in baculovirus infected Sf9 cells using YSPTSPSYSPTSPSYSPTSPSKKK as substrate in presence of [gamma-33P]ATP by radiometric assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4813913,1,Scientific Literature,Eur J Med Chem,2021,None,,,,10
CHEMBL4877608,,None,352.4,0,3.3,22,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N)nccn23)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4814501,Inhibition of human recombinant CDK9/CyclinT expressed in baculovirus infected Sf9 cells using YSPTSPSYSPTSPSYSPTSPSKKK as substrate in presence of [gamma-33P]ATP by radiometric assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4813913,1,Scientific Literature,Eur J Med Chem,2021,None,,,,10
CHEMBL5395870,,None,509.56,1,4.59,Z4,O=C(NC1CCCNCC1)c1ccc2cc1OCCCCOc1cc(ccc1F)-c1nc(ncc1F)N2,IC50,'=',3.1,nM,8.51,,,UO_0000065,16.7,0.31,3.92,8.74,0,CHEMBL5391824,Inhibition of CDK9/Cyclin-T1 (unknown origin) preincubated for 10 mins followed by substrate addition and measured after 60 mins in presence of ATP by ADP-Glo reagent based assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5390253,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.167 hr,INHIBITOR,,3.1
CHEMBL5432658,,None,566.65,1,4.47,Z14,CN1CCN(CCNC(=O)c2ccc3cc2OCCCCCCOc2cc(ccc2F)-c2nc(ncc2F)N3)CC1,IC50,'=',2.3,nM,8.64,,,UO_0000065,15.24,0.29,4.17,9.4,0,CHEMBL5391824,Inhibition of CDK9/Cyclin-T1 (unknown origin) preincubated for 10 mins followed by substrate addition and measured after 60 mins in presence of ATP by ADP-Glo reagent based assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5390253,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.167 hr,INHIBITOR,,2.3
CHEMBL269538,HARMINE,1,212.25,0,3.03,Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,IC50,'=',720,nM,6.14,,,UO_0000065,28.94,0.52,3.11,16.2,0,CHEMBL2182302,Inhibition of human recombinant CDK9/cyclin T expressed in insect cell using YSPTSPSYSPTSPSYSPTSPSKKKK as substrate and [gamma33P]ATP after 30 mins by scintillation counting,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL2176911,1,Scientific Literature,J Med Chem,2012,None,,,,0.72
CHEMBL189963,PALBOCICLIB,4,447.54,0,2.97,Palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,IC50,'=',1207,nM,5.92,,,UO_0000065,13.22,0.24,2.95,5.63,0,CHEMBL4605123,Inhibition of recombinant human full-length N-terminal GST-tagged CDK9/cyclinK expressed in baculovirus infected Sf9 insect cells using PDKtide as substrate measured after 120 mins by ADP-glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4602695,1,Scientific Literature,J Med Chem,2020,CHEMBL3308860,,,,1.207
CHEMBL5288282,,None,413.5,0,3.55,Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5283233,,None,425.54,0,3.42,Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5272692,,None,541.67,2,6.45,8f,CC(C)N(CCNC(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3OCc3ccccc3)n2)cc1)C(C)C,IC50,'=',59.6,nM,7.22,,,UO_0000065,13.34,0.25,0.77,9.1,0,CHEMBL5250754,Inhibition of CDK9/cyclin T1 (unknown origin) using as PDKtide substrate incubated for 1 hr in presence of ATP by ADP-glo luminescent assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5247634,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,59.6
CHEMBL296468,BMS-387032,1,380.54,0,3.66,SNS-032,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,IC50,'=',4,nM,8.4,,,UO_0000065,22.07,0.46,4.74,10.49,0,CHEMBL4271327,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4270504,1,Scientific Literature,Eur J Med Chem,2017,None,,,,4
CHEMBL3263773,,None,370.43,0,2.68,EUB0000121a,COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,IC50,'=',44,nM,7.36,,,UO_0000065,19.86,0.39,4.68,6.86,0,CHEMBL5446108,Affinity Biochemical interaction: (TR-FRET phosphorylation assay (conc. ATP = Km)) EUB0000121b CDK9,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Mode of action: Inhibitor | Protein family: Protein Kinase | Recommended concentration = 1.0 uM,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5446079,65,EUbOPEN Chemogenomic Library Literature Data,,2024,None,Affinity Biochemical Source Knowledge: https://pubmed.ncbi.nlm.nih.gov/24102143/,,,44
CHEMBL3655762,,None,397.53,0,3.6,CYC-065,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,IC50,'=',26,nM,7.58,,,UO_0000065,19.08,0.36,3.99,7.53,1,CHEMBL4408813,Competitive reversible inhibition of CDK9/CyclinT (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4406837,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,26
CHEMBL4555799,,None,327.82,0,3.44,20a,Clc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'>',200,nM,,,,UO_0000065,,,,,0,CHEMBL4403344,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4402527,1,Scientific Literature,Eur J Med Chem,2019,None,,,,200
CHEMBL3263773,,None,370.43,0,2.68,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL388978,STAUROSPORINE,None,466.54,0,4.35,Staurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',214,nM,6.67,,,UO_0000065,14.3,0.26,2.32,9.6,0,CHEMBL4328359,Inhibition of human CDK9/cyclin-K using KTFCGTPEYLAPEVRREPRILSEEEQEMFRDFDYIADWC as substrate by [gamma-33P]-ATP assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4325871,1,Scientific Literature,Eur J Med Chem,2019,None,,,,2.14
CHEMBL3263773,,None,370.43,0,2.68,LDC000067,COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,IC50,'=',230,nM,6.64,,,UO_0000065,17.92,0.35,3.96,6.19,0,CHEMBL3767463,Inhibition of CDK9/Cyclin T1 (unknown origin) using (YSPTSPS)2KK peptide as substrate in presence of [gamma-33P]ATP,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3763042,1,Scientific Literature,Eur J Med Chem,2016,None,,,,0.23
CHEMBL4788347,,None,508.48,1,4.32,30i,COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,IC50,'=',2,nM,8.7,,,UO_0000065,17.11,0.32,4.38,8.15,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,2
CHEMBL405665,MERIOLIN 1,None,211.23,0,1.6,44,Nc1nccc(-c2c[nH]c3ncccc23)n1,IC50,'=',26,nM,7.58,,,UO_0000065,35.91,0.65,5.99,9.42,1,CHEMBL3856506,Inhibition of human recombinant CDK9/cyclin T expressed in baculovirus infected Sf9 insect cells using pRB (773 to 928 residues) as substrate after 30 mins by [gamma-33P]ATP based scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3856187,1,Scientific Literature,J Med Chem,2016,CHEMBL3308860,,,,26
CHEMBL4439321,ATUVECICLIB,1,387.44,0,3.61,BAY-1143572,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,IC50,'=',380,nM,6.42,,,UO_0000065,16.57,0.32,2.81,6.37,0,CHEMBL4408763,Competitive reversible inhibition of recombinant full-length His-tagged human CDK9/cyclin T expressed in baculovirus infected insect cells using biotin-Ttds-YISPLKSPYKISEG as substrate preincubated for 15 mins followed b substrate addition measured after 25 mins in presence of high ATP by TR-FRET analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4406837,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,380
CHEMBL5192162,,None,477.42,0,4.78,XMD14-111,CN1CCN(c2ccc(Nc3nc(N)c(C(=O)Nc4c(Cl)cccc4Cl)s3)cc2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5115862,Inhibition of human recombinant full length His-tagged CDK9/Cyclin T1 expressed in Baculovirus expression system by Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5113411,1,Scientific Literature,Eur J Med Chem,2022,None,,,,10000
